from_cell,to_cell,count
ok|e|e_grade,ot|bare|e_grade,1
sh|e|e_grade,ch|e|clitic,1
sh|e|e_grade,ok|bare|clitic,1
qok|e|other,ok|e|aspect,2
ot|e|aspect,sh|o|o_grade,1
ch|eo|e_grade,ok|bare|paradigm,1
ch|eo|o_grade,sh|bare|e_grade,2
ok|eo|other,ch|eo|o_grade,1
sh|e|aspect,sh|eo|o_grade,3
ch|o|o_grade,ch|bare|aspect,5
qok|e|aspect,ot|bare|e_grade,1
sh|bare|aspect,qok|e|other,2
sh|e|clitic,ok|e|aspect,1
sh|e|e_grade,ot|e|aspect,4
ot|e|aspect,ok|bare|e_grade,1
ok|bare|e_grade,sh|o|o_grade,1
qot|e|aspect,sh|bare|aspect,1
sh|bare|aspect,ok|bare|clitic,1
qok|e|aspect,sh|e|e_grade,6
sh|e|e_grade,ok|e|other,1
ot|e|other,qok|o|o_grade,1
qot|e|aspect,sh|bare|other,2
sh|e|e_grade,ot|bare|clitic,4
qok|e|aspect,sh|bare|o_grade,1
qok|e|aspect,ch|bare|e_grade,1
ot|eo|other,qok|e|e_grade,1
ot|bare|paradigm,sh|bare|other,2
sh|e|other,ok|o|o_grade,1
qot|e|other,ok|e|aspect,2
sh|eo|o_grade,ot|bare|other,1
qot|bare|paradigm,qot|e|aspect,2
qot|e|aspect,qok|o|o_grade,2
qok|o|o_grade,ch|bare|aspect,2
sh|e|aspect,ch|o|o_grade,1
ot|e|aspect,ch|bare|clitic,1
sh|e|aspect,sh|o|o_grade,2
qot|bare|paradigm,sh|e|clitic,1
qot|e|e_grade,qok|bare|paradigm,2
ch|e|aspect,sh|e|clitic,1
sh|o|o_grade,sh|e|clitic,1
qot|e|aspect,qot|bare|other,1
sh|e|other,qot|bare|paradigm,5
qot|bare|paradigm,sh|o|aspect,1
sh|o|aspect,qot|bare|e_grade,2
sh|bare|e_grade,qot|e|aspect,1
qot|bare|clitic,ch|bare|o_grade,1
ch|e|aspect,qok|e|clitic,1
qok|e|clitic,ch|e|e_grade,1
ot|o|o_grade,sh|e|aspect,3
qok|bare|e_grade,ch|e|other,3
qok|bare|clitic,qot|bare|clitic,2
qot|bare|clitic,qok|bare|paradigm,2
qot|o|o_grade,ch|bare|clitic,1
ch|bare|clitic,qot|e|aspect,1
ot|bare|clitic,ot|e|e_grade,1
qok|bare|e_grade,ok|e|aspect,1
qot|e|aspect,ot|e|e_grade,3
qok|o|o_grade,ot|e|aspect,2
qok|o|o_grade,ot|e|other,1
ot|bare|e_grade,qok|o|o_grade,1
qok|bare|other,ok|bare|paradigm,1
ok|e|e_grade,ch|bare|aspect,1
ot|bare|other,qok|bare|clitic,2
ok|e|e_grade,qok|bare|aspect,1
ot|e|aspect,ot|bare|e_grade,1
ok|o|o_grade,sh|e|e_grade,1
ch|e|e_grade,ok|eo|o_grade,2
ok|eo|o_grade,ch|e|aspect,1
sh|e|e_grade,sh|bare|aspect,2
sh|e|other,sh|bare|clitic,1
sh|bare|o_grade,sh|e|e_grade,1
ch|eo|o_grade,sh|eo|o_grade,2
sh|eo|o_grade,qok|bare|clitic,3
ot|bare|other,ot|bare|clitic,1
sh|bare|aspect,ch|bare|clitic,1
ch|e|e_grade,sh|e|aspect,4
sh|bare|other,sh|bare|aspect,1
sh|bare|aspect,qok|bare|other,1
qok|bare|other,qot|bare|clitic,1
qok|bare|o_grade,sh|e|e_grade,1
ch|e|aspect,ok|o|o_grade,1
ok|o|o_grade,sh|eo|o_grade,1
sh|e|e_grade,qot|e|e_grade,1
sh|e|e_grade,ok|bare|other,2
ok|bare|other,sh|e|e_grade,2
sh|e|clitic,qot|bare|paradigm,1
ch|bare|aspect,sh|o|o_grade,1
ot|bare|e_grade,ok|bare|e_grade,1
sh|eo|o_grade,ok|e|e_grade,1
qot|e|aspect,ok|bare|paradigm,1
qot|bare|other,sh|e|e_grade,1
sh|eo|o_grade,sh|e|clitic,1
qok|o|o_grade,sh|bare|aspect,1
qot|bare|clitic,sh|e|other,1
sh|bare|clitic,ch|e|e_grade,2
sh|e|e_grade,qok|bare|o_grade,2
qot|o|other,ot|bare|other,1
qot|e|aspect,ok|bare|e_grade,1
qok|bare|e_grade,ot|bare|paradigm,1
qot|bare|e_grade,qok|bare|paradigm,3
ot|bare|other,qok|o|o_grade,1
qok|o|o_grade,ok|e|aspect,1
ot|e|aspect,sh|e|e_grade,1
qok|e|aspect,ot|bare|other,1
ok|bare|clitic,ok|e|e_grade,1
ot|bare|paradigm,sh|eo|o_grade,1
ch|bare|o_grade,ot|o|o_grade,1
ot|o|o_grade,ot|bare|paradigm,1
sh|bare|clitic,ok|e|e_grade,1
ok|bare|paradigm,qok|o|other,1
qok|o|other,sh|e|other,1
qot|bare|clitic,qok|e|aspect,1
qot|e|e_grade,ok|e|aspect,2
ch|e|e_grade,qot|o|other,1
qot|o|other,ch|bare|other,1
ch|bare|other,ch|o|paradigm,1
sh|bare|e_grade,sh|o|o_grade,3
sh|eo|other,sh|o|e_grade,1
qot|e|other,ch|o|e_grade,1
ok|bare|clitic,qot|bare|paradigm,1
sh|bare|o_grade,ch|bare|other,1
ot|bare|clitic,ch|eo|other,1
qok|e|other,qot|bare|paradigm,1
qot|bare|e_grade,ot|bare|paradigm,1
sh|eo|o_grade,qot|bare|clitic,1
qok|bare|other,qok|bare|e_grade,1
sh|bare|other,ok|bare|e_grade,1
ot|e|aspect,ch|bare|e_grade,2
sh|bare|clitic,ot|bare|paradigm,1
qok|bare|clitic,qok|e|aspect,4
ot|bare|clitic,qok|e|e_grade,1
sh|e|e_grade,qot|o|o_grade,1
qot|bare|e_grade,sh|e|other,1
ot|o|o_grade,qok|bare|paradigm,2
qok|bare|other,ot|e|e_grade,1
sh|bare|other,qok|o|other,1
ch|e|e_grade,qot|bare|o_grade,1
qot|bare|o_grade,sh|e|other,1
ch|eo|o_grade,ot|bare|other,1
qot|e|aspect,qot|o|other,1
sh|e|other,qot|bare|other,1
ot|bare|clitic,qot|bare|e_grade,1
ch|eo|o_grade,qot|bare|clitic,2
qot|bare|clitic,qot|bare|clitic,1
qok|bare|paradigm,ot|bare|e_grade,2
ch|eo|o_grade,qot|bare|other,2
qot|e|aspect,qot|o|o_grade,1
sh|bare|e_grade,qok|bare|e_grade,1
sh|bare|clitic,qot|bare|e_grade,1
qok|e|aspect,qok|e|o_grade,1
qok|e|o_grade,qok|e|e_grade,1
ok|bare|paradigm,sh|eo|o_grade,1
sh|bare|clitic,sh|e|aspect,1
sh|bare|other,sh|bare|clitic,1
sh|bare|other,qot|bare|paradigm,1
ch|bare|aspect,qot|bare|e_grade,2
ch|e|aspect,ok|bare|e_grade,1
qok|bare|clitic,ot|e|e_grade,2
qot|bare|other,ot|e|aspect,1
qok|e|e_grade,ot|eo|o_grade,1
ot|eo|o_grade,sh|eo|o_grade,1
sh|e|aspect,sh|bare|e_grade,2
qot|e|e_grade,ch|e|other,1
ot|bare|e_grade,qot|e|e_grade,1
ok|bare|e_grade,qok|bare|e_grade,1
qok|bare|e_grade,ok|bare|e_grade,2
ch|bare|e_grade,ch|bare|aspect,3
qot|e|aspect,sh|o|o_grade,1
sh|e|e_grade,ok|eo|o_grade,2
qok|bare|e_grade,ok|bare|clitic,1
ch|eo|o_grade,ok|bare|paradigm,1
qok|eo|o_grade,sh|bare|other,1
ok|bare|paradigm,qok|e|aspect,1
qok|e|aspect,ch|e|clitic,2
qok|o|other,sh|e|aspect,1
qot|e|other,ch|e|e_grade,1
qot|e|aspect,qot|bare|e_grade,1
qot|bare|e_grade,qot|bare|e_grade,1
qot|e|e_grade,ch|eo|o_grade,1
ch|eo|o_grade,qot|e|e_grade,1
qot|e|e_grade,sh|e|aspect,1
ch|eo|o_grade,qot|bare|e_grade,1
qot|e|aspect,qok|bare|clitic,2
ch|e|aspect,qot|eo|o_grade,1
qok|bare|clitic,sh|o|other,1
qok|bare|clitic,qot|e|other,1
ch|bare|other,qok|o|other,1
qok|e|aspect,ok|bare|e_grade,1
ch|e|aspect,ch|e|clitic,1
ot|bare|e_grade,ch|bare|aspect,1
qot|bare|clitic,sh|e|e_grade,1
qok|bare|e_grade,sh|eo|o_grade,2
ch|e|e_grade,ok|bare|e_grade,1
ok|bare|e_grade,ot|bare|other,1
qok|e|other,sh|o|o_grade,1
qot|bare|clitic,qot|bare|e_grade,1
ot|bare|clitic,qok|e|clitic,1
qok|e|clitic,sh|e|other,1
qok|eo|o_grade,sh|o|other,1
sh|eo|o_grade,qok|e|clitic,1
qok|bare|paradigm,sh|eo|other,1
sh|eo|other,sh|eo|o_grade,1
qok|e|other,sh|eo|other,1
ot|bare|other,ch|bare|o_grade,1
ch|bare|o_grade,ok|eo|o_grade,2
ok|eo|o_grade,sh|e|aspect,1
sh|e|aspect,qok|o|other,2
qok|o|other,qok|bare|clitic,2
ot|e|e_grade,qok|bare|other,1
sh|eo|o_grade,sh|bare|other,1
sh|bare|other,qok|eo|o_grade,1
qok|eo|o_grade,qot|e|aspect,1
qot|bare|e_grade,qot|e|aspect,1
ot|bare|e_grade,sh|bare|other,1
qot|bare|clitic,qot|e|aspect,1
ch|bare|aspect,sh|e|e_grade,2
ot|e|other,sh|bare|other,1
ch|eo|o_grade,sh|bare|other,1
ot|bare|aspect,ch|bare|aspect,1
qot|e|aspect,qok|bare|other,1
qok|bare|e_grade,sh|bare|other,2
qok|e|e_grade,ok|o|o_grade,1
qok|bare|clitic,sh|bare|aspect,2
sh|bare|aspect,ot|e|aspect,1
sh|o|o_grade,ok|bare|paradigm,1
qot|e|e_grade,ok|e|e_grade,1
ok|eo|aspect,sh|e|other,1
sh|e|other,ot|o|e_grade,1
qot|bare|clitic,sh|o|aspect,1
sh|e|aspect,ot|eo|aspect,1
ok|bare|clitic,sh|eo|other,1
sh|e|other,qot|bare|clitic,1
ch|bare|aspect,ot|o|o_grade,1
ch|bare|e_grade,qot|e|aspect,1
ot|e|aspect,ch|eo|o_grade,2
ch|o|o_grade,sh|bare|aspect,1
ch|o|other,qot|o|aspect,1
qot|o|aspect,qok|bare|clitic,1
ch|bare|aspect,ot|o|aspect,1
ot|o|other,ot|o|other,1
ot|o|other,ot|bare|paradigm,1
qot|e|other,sh|e|other,1
qot|e|other,qok|bare|clitic,1
ch|bare|other,qot|o|other,1
qok|eo|aspect,sh|e|aspect,1
ot|e|other,ot|o|aspect,1
ch|eo|other,sh|e|e_grade,2
ot|o|other,ch|e|e_grade,1
sh|eo|aspect,ch|e|e_grade,1
sh|bare|aspect,qot|bare|e_grade,1
sh|bare|aspect,qot|bare|paradigm,1
sh|o|o_grade,ot|e|aspect,1
qot|bare|paradigm,ch|eo|aspect,1
qot|bare|clitic,ch|e|clitic,1
ot|bare|e_grade,ch|e|aspect,1
qot|eo|o_grade,ot|o|o_grade,2
ot|o|o_grade,sh|bare|clitic,1
qot|bare|e_grade,ot|e|aspect,1
ch|bare|other,sh|eo|aspect,1
ch|o|aspect,sh|eo|other,2
sh|eo|other,ot|e|other,1
ot|e|other,qok|e|other,1
ot|bare|e_grade,sh|o|e_grade,1
sh|bare|e_grade,ok|e|aspect,1
sh|bare|clitic,ot|bare|clitic,1
ch|o|e_grade,qot|bare|clitic,1
sh|o|other,ot|bare|e_grade,2
qok|bare|clitic,sh|bare|e_grade,1
sh|o|o_grade,ot|bare|clitic,1
ot|o|other,ok|bare|paradigm,1
sh|o|clitic,sh|o|aspect,1
sh|o|aspect,sh|e|e_grade,1
ot|bare|clitic,sh|o|aspect,1
qot|eo|aspect,qok|bare|clitic,1
qok|bare|clitic,sh|o|aspect,1
sh|o|aspect,qok|bare|clitic,1
qot|bare|clitic,sh|bare|aspect,2
sh|bare|aspect,ch|o|aspect,1
ot|e|e_grade,ch|o|paradigm,1
ch|o|paradigm,ot|bare|clitic,1
qot|bare|e_grade,ch|o|aspect,1
ch|o|aspect,ot|o|other,1
ot|o|other,ok|bare|e_grade,1
qot|bare|paradigm,ot|bare|paradigm,1
ok|bare|e_grade,sh|e|aspect,1
qot|bare|e_grade,qot|bare|paradigm,1
ot|o|o_grade,sh|bare|aspect,1
ot|bare|paradigm,ch|bare|paradigm,1
qok|bare|paradigm,qok|eo|o_grade,1
ch|e|other,qok|o|e_grade,1
qok|o|e_grade,ch|bare|other,1
ot|bare|clitic,qot|bare|other,1
qok|bare|clitic,ot|o|o_grade,1
ch|bare|e_grade,ot|bare|clitic,2
ok|bare|e_grade,qok|bare|clitic,1
sh|e|e_grade,qot|eo|aspect,1
ch|eo|aspect,qot|bare|paradigm,1
qok|bare|e_grade,ch|eo|other,1
sh|o|o_grade,sh|bare|aspect,1
sh|bare|other,ot|eo|o_grade,1
qot|bare|clitic,sh|eo|o_grade,1
qot|o|o_grade,qok|bare|paradigm,1
ot|bare|other,ch|e|clitic,1
qot|bare|paradigm,qok|bare|clitic,1
ot|bare|clitic,qot|e|other,1
sh|o|other,ot|eo|other,1
sh|o|e_grade,ch|eo|other,1
ch|eo|other,qot|bare|e_grade,1
sh|e|other,sh|o|o_grade,1
sh|o|aspect,ch|o|aspect,1
sh|o|o_grade,ok|eo|o_grade,1
sh|eo|e_grade,sh|bare|other,1
sh|o|other,ot|eo|aspect,1
ot|eo|aspect,ch|o|o_grade,1
sh|o|aspect,ch|eo|aspect,1
ch|eo|other,qok|eo|other,1
sh|o|aspect,sh|eo|o_grade,1
ch|o|o_grade,ot|eo|o_grade,1
ch|e|e_grade,sh|e|clitic,2
ch|e|clitic,sh|e|other,1
ch|e|other,qok|eo|aspect,1
qok|eo|aspect,ch|eo|aspect,2
qot|o|aspect,qot|eo|aspect,1
sh|eo|e_grade,sh|eo|aspect,1
sh|eo|aspect,qok|eo|aspect,1
qok|eo|aspect,qok|bare|e_grade,1
ch|eo|aspect,qok|eo|aspect,1
qok|eo|aspect,ch|o|o_grade,2
ot|eo|aspect,ok|o|o_grade,1
ch|eo|aspect,qot|o|aspect,1
qot|o|aspect,ch|o|other,1
sh|eo|e_grade,qok|e|e_grade,1
qok|e|e_grade,ch|eo|aspect,1
ch|eo|aspect,ot|eo|o_grade,1
ot|eo|o_grade,ch|eo|other,1
sh|e|aspect,qot|eo|e_grade,1
qot|eo|e_grade,qok|eo|e_grade,1
qok|eo|aspect,qok|eo|e_grade,1
qok|eo|e_grade,ch|bare|other,1
ch|o|aspect,ok|e|other,2
qot|e|e_grade,qok|e|other,1
ch|bare|e_grade,ch|bare|clitic,1
sh|eo|o_grade,sh|eo|aspect,2
sh|eo|aspect,qot|o|o_grade,1
ot|eo|other,ch|eo|aspect,1
sh|bare|clitic,qok|o|other,1
ch|e|aspect,qok|eo|aspect,1
ok|o|o_grade,sh|o|o_grade,1
ch|eo|o_grade,ot|o|other,1
ot|o|other,ch|o|e_grade,1
ch|bare|other,qok|eo|o_grade,1
qok|o|o_grade,ok|e|e_grade,1
ok|eo|e_grade,ch|bare|other,1
sh|eo|o_grade,qok|eo|other,1
qok|e|e_grade,ok|eo|o_grade,2
qok|e|e_grade,qok|eo|o_grade,2
qok|e|e_grade,ot|eo|other,1
qok|e|other,qok|eo|aspect,1
ch|eo|o_grade,ch|eo|e_grade,1
ok|o|other,ok|eo|e_grade,1
ok|eo|e_grade,ch|eo|o_grade,1
qok|eo|o_grade,ch|e|clitic,1
ch|e|clitic,ch|eo|e_grade,1
ch|eo|o_grade,ok|bare|e_grade,1
ok|bare|e_grade,ch|eo|aspect,1
ch|e|other,qok|o|o_grade,1
ch|e|clitic,qot|bare|clitic,1
sh|o|other,qok|eo|aspect,1
ok|o|o_grade,ch|o|aspect,1
ch|o|aspect,ok|o|paradigm,1
ok|o|paradigm,ch|bare|aspect,1
qok|o|o_grade,sh|eo|o_grade,1
ok|o|o_grade,ok|o|o_grade,1
sh|e|clitic,ch|o|o_grade,1
ch|eo|other,qok|o|other,1
ot|bare|paradigm,ch|o|aspect,1
ok|bare|paradigm,ok|eo|other,1
ok|eo|other,ok|bare|clitic,1
ok|eo|o_grade,ot|o|o_grade,1
ok|bare|paradigm,sh|bare|e_grade,1
sh|bare|e_grade,sh|eo|other,1
sh|eo|other,qok|o|other,1
qok|o|other,sh|eo|aspect,1
sh|eo|aspect,qok|o|e_grade,1
qok|o|e_grade,ot|bare|clitic,1
qok|bare|clitic,ok|eo|e_grade,1
ok|eo|e_grade,ok|o|other,1
ok|o|other,sh|e|e_grade,1
qok|o|other,ok|eo|other,1
ok|o|o_grade,ch|e|clitic,1
ch|o|aspect,sh|bare|e_grade,1
ch|e|e_grade,sh|eo|e_grade,1
ch|e|paradigm,sh|o|o_grade,1
ok|o|o_grade,ch|bare|clitic,1
ch|bare|clitic,ch|e|paradigm,1
ch|e|paradigm,ch|bare|clitic,1
sh|o|o_grade,ch|bare|paradigm,1
ok|bare|other,sh|eo|other,1
sh|o|other,qok|eo|other,1
qok|eo|other,ok|eo|other,1
ch|o|o_grade,qok|eo|other,1
sh|eo|o_grade,ok|o|e_grade,1
ok|o|e_grade,qok|e|e_grade,1
sh|o|other,ok|bare|clitic,2
sh|eo|e_grade,qot|eo|aspect,1
qok|eo|e_grade,ch|o|o_grade,1
qok|o|o_grade,ok|o|other,2
ch|eo|other,ot|eo|o_grade,1
sh|o|o_grade,qok|eo|o_grade,1
ch|eo|other,qok|bare|e_grade,1
sh|bare|e_grade,qok|e|other,1
ok|e|aspect,ch|eo|e_grade,1
ch|eo|e_grade,qot|e|other,1
ch|o|o_grade,ok|e|clitic,1
ot|e|e_grade,ok|e|aspect,1
qok|eo|o_grade,ch|eo|aspect,1
ch|eo|aspect,ch|o|aspect,1
sh|eo|aspect,ch|o|other,2
ot|o|other,qot|o|other,1
ok|eo|o_grade,ot|eo|o_grade,1
ot|eo|o_grade,sh|eo|e_grade,1
ok|o|o_grade,sh|o|aspect,1
qok|o|o_grade,ch|eo|e_grade,1
sh|o|e_grade,ch|o|aspect,2
qok|o|o_grade,ot|o|other,1
qot|e|other,sh|o|other,1
ch|o|aspect,ok|bare|e_grade,1
ch|o|aspect,sh|eo|o_grade,1
ok|bare|e_grade,qot|bare|clitic,1
sh|bare|aspect,qok|bare|e_grade,1
qok|bare|e_grade,ot|o|aspect,1
ot|o|aspect,qok|o|other,1
ch|e|e_grade,ch|bare|paradigm,1
ch|bare|paradigm,sh|bare|e_grade,1
ot|e|e_grade,qot|bare|other,1
qot|bare|e_grade,ok|bare|e_grade,1
ch|bare|aspect,ok|o|o_grade,1
ok|o|o_grade,qot|bare|paradigm,1
sh|o|aspect,ch|bare|other,1
sh|o|aspect,ok|bare|paradigm,1
ok|bare|clitic,qok|o|o_grade,1
ok|bare|paradigm,ot|o|aspect,1
ot|o|aspect,ch|bare|other,1
ot|bare|e_grade,qok|e|aspect,1
ok|bare|paradigm,sh|eo|aspect,1
sh|eo|aspect,ch|e|aspect,1
ot|bare|e_grade,sh|e|other,1
qok|e|e_grade,qok|o|e_grade,1
ch|o|aspect,sh|o|aspect,1
qot|e|other,sh|o|o_grade,1
ok|bare|other,ch|o|aspect,1
ch|eo|aspect,sh|o|other,1
ot|e|e_grade,qok|eo|aspect,1
ot|eo|aspect,sh|o|o_grade,1
ch|eo|o_grade,ch|bare|o_grade,1
ch|o|aspect,ok|eo|other,1
sh|eo|o_grade,ot|eo|other,1
ok|eo|o_grade,qok|e|e_grade,1
ok|o|other,qok|o|other,1
ok|e|e_grade,qot|o|o_grade,1
sh|eo|o_grade,qot|o|o_grade,1
qot|o|o_grade,ok|eo|o_grade,1
ok|e|e_grade,ok|eo|o_grade,1
qok|eo|e_grade,qok|eo|o_grade,1
ok|o|other,ok|o|o_grade,1
ok|o|o_grade,sh|o|other,1
ok|e|aspect,ok|o|o_grade,1
ok|o|o_grade,ot|o|other,1
qok|eo|o_grade,qok|eo|o_grade,1
qok|eo|o_grade,qok|bare|paradigm,1
ch|o|o_grade,ok|eo|other,1
ok|eo|other,qok|o|o_grade,1
qok|o|o_grade,qok|eo|other,1
qok|eo|other,ok|eo|o_grade,1
ok|eo|o_grade,sh|eo|other,1
sh|eo|other,qok|e|other,1
ok|o|o_grade,qok|e|e_grade,1
ok|bare|paradigm,ok|o|other,1
ok|o|other,ch|eo|other,1
qok|o|o_grade,qok|e|other,1
ok|e|aspect,ch|eo|o_grade,1
ch|o|aspect,ok|o|other,2
qok|eo|o_grade,ok|eo|o_grade,1
ok|eo|o_grade,sh|o|other,1
ok|eo|aspect,ok|o|o_grade,1
ok|o|o_grade,qok|bare|other,1
sh|eo|o_grade,ok|o|o_grade,1
ok|o|other,ch|bare|paradigm,1
qot|o|other,ot|bare|paradigm,1
ot|bare|paradigm,ok|o|o_grade,1
sh|o|o_grade,sh|bare|paradigm,1
sh|bare|paradigm,ot|bare|clitic,1
ch|o|e_grade,sh|eo|aspect,1
