from_cell,to_cell,allowed
sh|eo|e_grade,qok|e|e_grade,1
sh|eo|e_grade,qok|e|o_grade,0
sh|eo|e_grade,qok|e|other,1
sh|eo|e_grade,qok|e|paradigm,0
sh|eo|e_grade,qok|o|aspect,1
sh|eo|e_grade,qok|o|e_grade,0
sh|eo|e_grade,qok|o|o_grade,0
sh|eo|e_grade,qok|o|other,0
sh|eo|e_grade,qok|o|paradigm,0
sh|eo|e_grade,qot|bare|clitic,0
sh|eo|e_grade,qot|bare|e_grade,1
sh|eo|e_grade,qot|bare|o_grade,0
sh|eo|e_grade,qot|bare|other,0
sh|eo|e_grade,qot|bare|paradigm,0
sh|eo|e_grade,qot|eo|aspect,1
sh|eo|e_grade,qot|eo|clitic,0
sh|eo|e_grade,qot|eo|e_grade,0
sh|eo|e_grade,qot|eo|o_grade,0
sh|eo|e_grade,qot|eo|other,0
sh|eo|e_grade,qot|e|aspect,0
sh|eo|e_grade,qot|e|clitic,0
sh|eo|e_grade,qot|e|e_grade,0
sh|eo|e_grade,qot|e|other,0
sh|eo|e_grade,qot|o|aspect,0
sh|eo|e_grade,qot|o|e_grade,0
sh|eo|e_grade,qot|o|o_grade,0
sh|eo|e_grade,qot|o|other,0
sh|eo|e_grade,sh|bare|aspect,0
sh|eo|e_grade,sh|bare|clitic,1
sh|eo|e_grade,sh|bare|e_grade,0
sh|eo|e_grade,sh|bare|o_grade,0
sh|eo|e_grade,sh|bare|other,1
sh|eo|e_grade,sh|bare|paradigm,0
sh|eo|e_grade,sh|eo|aspect,1
sh|eo|e_grade,sh|eo|clitic,0
sh|eo|e_grade,sh|eo|e_grade,0
sh|eo|e_grade,sh|eo|o_grade,0
sh|eo|e_grade,sh|eo|other,0
sh|eo|e_grade,sh|e|aspect,1
sh|eo|e_grade,sh|e|clitic,0
sh|eo|e_grade,sh|e|e_grade,1
sh|eo|e_grade,sh|e|o_grade,0
sh|eo|e_grade,sh|e|other,1
sh|eo|e_grade,sh|e|paradigm,0
sh|eo|e_grade,sh|o|aspect,0
sh|eo|e_grade,sh|o|clitic,0
sh|eo|e_grade,sh|o|e_grade,0
sh|eo|e_grade,sh|o|o_grade,1
sh|eo|e_grade,sh|o|other,1
sh|eo|e_grade,sh|o|paradigm,0
sh|eo|o_grade,ch|bare|aspect,1
sh|eo|o_grade,ch|bare|clitic,0
sh|eo|o_grade,ch|bare|e_grade,1
sh|eo|o_grade,ch|bare|o_grade,0
sh|eo|o_grade,ch|bare|other,1
sh|eo|o_grade,ch|bare|paradigm,0
sh|eo|o_grade,ch|eo|aspect,1
sh|eo|o_grade,ch|eo|clitic,0
sh|eo|o_grade,ch|eo|e_grade,0
sh|eo|o_grade,ch|eo|o_grade,1
sh|eo|o_grade,ch|eo|other,1
sh|eo|o_grade,ch|eo|paradigm,0
sh|eo|o_grade,ch|e|aspect,1
sh|eo|o_grade,ch|e|clitic,1
sh|eo|o_grade,ch|e|e_grade,1
sh|eo|o_grade,ch|e|o_grade,0
sh|eo|o_grade,ch|e|other,1
sh|eo|o_grade,ch|e|paradigm,0
sh|eo|o_grade,ch|o|aspect,0
sh|eo|o_grade,ch|o|clitic,0
sh|eo|o_grade,ch|o|e_grade,0
sh|eo|o_grade,ch|o|o_grade,1
sh|eo|o_grade,ch|o|other,1
sh|eo|o_grade,ch|o|paradigm,0
sh|eo|o_grade,ok|bare|aspect,0
sh|eo|o_grade,ok|bare|clitic,0
sh|eo|o_grade,ok|bare|e_grade,0
sh|eo|o_grade,ok|bare|o_grade,0
sh|eo|o_grade,ok|bare|other,0
sh|eo|o_grade,ok|bare|paradigm,1
sh|eo|o_grade,ok|eo|aspect,0
sh|eo|o_grade,ok|eo|clitic,0
sh|eo|o_grade,ok|eo|e_grade,0
sh|eo|o_grade,ok|eo|o_grade,1
sh|eo|o_grade,ok|eo|other,1
sh|eo|o_grade,ok|eo|paradigm,0
sh|eo|o_grade,ok|e|aspect,1
sh|eo|o_grade,ok|e|clitic,0
sh|eo|o_grade,ok|e|e_grade,1
sh|eo|o_grade,ok|e|other,1
sh|eo|o_grade,ok|e|paradigm,0
sh|eo|o_grade,ok|o|aspect,0
sh|eo|o_grade,ok|o|e_grade,1
sh|eo|o_grade,ok|o|o_grade,1
sh|eo|o_grade,ok|o|other,0
sh|eo|o_grade,ok|o|paradigm,0
sh|eo|o_grade,ot|bare|aspect,0
sh|eo|o_grade,ot|bare|clitic,1
sh|eo|o_grade,ot|bare|e_grade,1
sh|eo|o_grade,ot|bare|o_grade,0
sh|eo|o_grade,ot|bare|other,1
sh|eo|o_grade,ot|bare|paradigm,1
sh|eo|o_grade,ot|eo|aspect,1
sh|eo|o_grade,ot|eo|clitic,0
sh|eo|o_grade,ot|eo|e_grade,0
sh|eo|o_grade,ot|eo|o_grade,0
sh|eo|o_grade,ot|eo|other,1
sh|eo|o_grade,ot|e|aspect,1
sh|eo|o_grade,ot|e|clitic,0
sh|eo|o_grade,ot|e|e_grade,1
sh|eo|o_grade,ot|e|other,1
sh|eo|o_grade,ot|e|paradigm,0
sh|eo|o_grade,ot|o|aspect,0
sh|eo|o_grade,ot|o|clitic,0
sh|eo|o_grade,ot|o|e_grade,0
sh|eo|o_grade,ot|o|o_grade,1
sh|eo|o_grade,ot|o|other,0
sh|eo|o_grade,ot|o|paradigm,0
sh|eo|o_grade,qok|bare|aspect,0
sh|eo|o_grade,qok|bare|clitic,1
sh|eo|o_grade,qok|bare|e_grade,0
sh|eo|o_grade,qok|bare|o_grade,0
sh|eo|o_grade,qok|bare|other,1
sh|eo|o_grade,qok|bare|paradigm,1
sh|eo|o_grade,qok|eo|aspect,0
sh|eo|o_grade,qok|eo|e_grade,0
sh|eo|o_grade,qok|eo|o_grade,1
sh|eo|o_grade,qok|eo|other,1
sh|eo|o_grade,qok|e|aspect,1
sh|eo|o_grade,qok|e|clitic,1
sh|eo|o_grade,qok|e|e_grade,1
sh|eo|o_grade,qok|e|o_grade,0
sh|eo|o_grade,qok|e|other,1
sh|eo|o_grade,qok|e|paradigm,0
sh|eo|o_grade,qok|o|aspect,0
sh|eo|o_grade,qok|o|e_grade,0
sh|eo|o_grade,qok|o|o_grade,1
sh|eo|o_grade,qok|o|other,0
sh|eo|o_grade,qok|o|paradigm,0
sh|eo|o_grade,qot|bare|clitic,1
sh|eo|o_grade,qot|bare|e_grade,1
sh|eo|o_grade,qot|bare|o_grade,0
sh|eo|o_grade,qot|bare|other,0
sh|eo|o_grade,qot|bare|paradigm,1
sh|eo|o_grade,qot|eo|aspect,0
sh|eo|o_grade,qot|eo|clitic,0
sh|eo|o_grade,qot|eo|e_grade,0
sh|eo|o_grade,qot|eo|o_grade,0
sh|eo|o_grade,qot|eo|other,0
sh|eo|o_grade,qot|e|aspect,1
sh|eo|o_grade,qot|e|clitic,0
sh|eo|o_grade,qot|e|e_grade,1
sh|eo|o_grade,qot|e|other,1
sh|eo|o_grade,qot|o|aspect,1
sh|eo|o_grade,qot|o|e_grade,0
sh|eo|o_grade,qot|o|o_grade,1
sh|eo|o_grade,qot|o|other,1
sh|eo|o_grade,sh|bare|aspect,0
sh|eo|o_grade,sh|bare|clitic,0
sh|eo|o_grade,sh|bare|e_grade,1
sh|eo|o_grade,sh|bare|o_grade,0
sh|eo|o_grade,sh|bare|other,1
sh|eo|o_grade,sh|bare|paradigm,1
sh|eo|o_grade,sh|eo|aspect,1
sh|eo|o_grade,sh|eo|clitic,0
sh|eo|o_grade,sh|eo|e_grade,0
sh|eo|o_grade,sh|eo|o_grade,1
sh|eo|o_grade,sh|eo|other,0
sh|eo|o_grade,sh|e|aspect,1
sh|eo|o_grade,sh|e|clitic,1
sh|eo|o_grade,sh|e|e_grade,1
sh|eo|o_grade,sh|e|o_grade,0
sh|eo|o_grade,sh|e|other,1
sh|eo|o_grade,sh|e|paradigm,0
sh|eo|o_grade,sh|o|aspect,0
sh|eo|o_grade,sh|o|clitic,0
sh|eo|o_grade,sh|o|e_grade,1
sh|eo|o_grade,sh|o|o_grade,1
sh|eo|o_grade,sh|o|other,1
sh|eo|o_grade,sh|o|paradigm,0
sh|eo|other,ch|bare|aspect,1
sh|eo|other,ch|bare|clitic,0
sh|eo|other,ch|bare|e_grade,1
sh|eo|other,ch|bare|o_grade,0
sh|eo|other,ch|bare|other,1
sh|eo|other,ch|bare|paradigm,0
sh|eo|other,ch|eo|aspect,0
sh|eo|other,ch|eo|clitic,0
sh|eo|other,ch|eo|e_grade,1
sh|eo|other,ch|eo|o_grade,1
sh|eo|other,ch|eo|other,1
sh|eo|other,ch|eo|paradigm,0
sh|eo|other,ch|e|aspect,1
sh|eo|other,ch|e|clitic,1
sh|eo|other,ch|e|e_grade,1
sh|eo|other,ch|e|o_grade,0
sh|eo|other,ch|e|other,1
sh|eo|other,ch|e|paradigm,0
sh|eo|other,ch|o|aspect,1
sh|eo|other,ch|o|clitic,1
sh|eo|other,ch|o|e_grade,0
sh|eo|other,ch|o|o_grade,1
sh|eo|other,ch|o|other,1
sh|eo|other,ch|o|paradigm,0
sh|eo|other,ok|bare|aspect,0
sh|eo|other,ok|bare|clitic,0
sh|eo|other,ok|bare|e_grade,0
sh|eo|other,ok|bare|o_grade,0
sh|eo|other,ok|bare|other,0
sh|eo|other,ok|bare|paradigm,1
sh|eo|other,ok|eo|aspect,0
sh|eo|other,ok|eo|clitic,0
sh|eo|other,ok|eo|e_grade,0
sh|eo|other,ok|eo|o_grade,0
sh|eo|other,ok|eo|other,1
sh|eo|other,ok|eo|paradigm,0
sh|eo|other,ok|e|aspect,1
sh|eo|other,ok|e|clitic,0
sh|eo|other,ok|e|e_grade,0
sh|eo|other,ok|e|other,1
sh|eo|other,ok|e|paradigm,0
sh|eo|other,ok|o|aspect,0
sh|eo|other,ok|o|e_grade,0
sh|eo|other,ok|o|o_grade,0
sh|eo|other,ok|o|other,0
sh|eo|other,ok|o|paradigm,0
sh|eo|other,ot|bare|aspect,0
sh|eo|other,ot|bare|clitic,1
sh|eo|other,ot|bare|e_grade,0
sh|eo|other,ot|bare|o_grade,0
sh|eo|other,ot|bare|other,0
sh|eo|other,ot|bare|paradigm,1
sh|eo|other,ot|eo|aspect,0
sh|eo|other,ot|eo|clitic,0
sh|eo|other,ot|eo|e_grade,0
sh|eo|other,ot|eo|o_grade,1
sh|eo|other,ot|eo|other,1
sh|eo|other,ot|e|aspect,1
sh|eo|other,ot|e|clitic,0
sh|eo|other,ot|e|e_grade,1
sh|eo|other,ot|e|other,1
sh|eo|other,ot|e|paradigm,0
sh|eo|other,ot|o|aspect,0
sh|eo|other,ot|o|clitic,0
sh|eo|other,ot|o|e_grade,0
sh|eo|other,ot|o|o_grade,0
sh|eo|other,ot|o|other,0
sh|eo|other,ot|o|paradigm,0
sh|eo|other,qok|bare|aspect,0
sh|eo|other,qok|bare|clitic,1
sh|eo|other,qok|bare|e_grade,0
sh|eo|other,qok|bare|o_grade,0
sh|eo|other,qok|bare|other,0
sh|eo|other,qok|bare|paradigm,1
sh|eo|other,qok|eo|aspect,1
sh|eo|other,qok|eo|e_grade,0
sh|eo|other,qok|eo|o_grade,1
sh|eo|other,qok|eo|other,1
sh|eo|other,qok|e|aspect,1
sh|eo|other,qok|e|clitic,0
sh|eo|other,qok|e|e_grade,1
sh|eo|other,qok|e|o_grade,0
sh|eo|other,qok|e|other,1
sh|eo|other,qok|e|paradigm,0
sh|eo|other,qok|o|aspect,0
sh|eo|other,qok|o|e_grade,0
sh|eo|other,qok|o|o_grade,1
sh|eo|other,qok|o|other,1
sh|eo|other,qok|o|paradigm,0
sh|eo|other,qot|bare|clitic,0
sh|eo|other,qot|bare|e_grade,0
sh|eo|other,qot|bare|o_grade,0
sh|eo|other,qot|bare|other,0
sh|eo|other,qot|bare|paradigm,0
sh|eo|other,qot|eo|aspect,1
sh|eo|other,qot|eo|clitic,1
sh|eo|other,qot|eo|e_grade,0
sh|eo|other,qot|eo|o_grade,0
sh|eo|other,qot|eo|other,0
sh|eo|other,qot|e|aspect,1
sh|eo|other,qot|e|clitic,0
sh|eo|other,qot|e|e_grade,0
sh|eo|other,qot|e|other,1
sh|eo|other,qot|o|aspect,0
sh|eo|other,qot|o|e_grade,0
sh|eo|other,qot|o|o_grade,1
sh|eo|other,qot|o|other,1
sh|eo|other,sh|bare|aspect,0
sh|eo|other,sh|bare|clitic,0
sh|eo|other,sh|bare|e_grade,0
sh|eo|other,sh|bare|o_grade,0
sh|eo|other,sh|bare|other,0
sh|eo|other,sh|bare|paradigm,0
sh|eo|other,sh|eo|aspect,1
sh|eo|other,sh|eo|clitic,0
sh|eo|other,sh|eo|e_grade,1
sh|eo|other,sh|eo|o_grade,1
sh|eo|other,sh|eo|other,1
sh|eo|other,sh|e|aspect,1
sh|eo|other,sh|e|clitic,0
sh|eo|other,sh|e|e_grade,1
sh|eo|other,sh|e|o_grade,0
sh|eo|other,sh|e|other,1
sh|eo|other,sh|e|paradigm,0
sh|eo|other,sh|o|aspect,0
sh|eo|other,sh|o|clitic,0
sh|eo|other,sh|o|e_grade,1
sh|eo|other,sh|o|o_grade,1
sh|eo|other,sh|o|other,1
sh|eo|other,sh|o|paradigm,0
sh|e|aspect,ch|bare|aspect,1
sh|e|aspect,ch|bare|clitic,1
sh|e|aspect,ch|bare|e_grade,1
sh|e|aspect,ch|bare|o_grade,0
sh|e|aspect,ch|bare|other,1
sh|e|aspect,ch|bare|paradigm,0
sh|e|aspect,ch|eo|aspect,1
sh|e|aspect,ch|eo|clitic,0
sh|e|aspect,ch|eo|e_grade,0
sh|e|aspect,ch|eo|o_grade,1
sh|e|aspect,ch|eo|other,1
sh|e|aspect,ch|eo|paradigm,0
sh|e|aspect,ch|e|aspect,1
sh|e|aspect,ch|e|clitic,0
sh|e|aspect,ch|e|e_grade,1
sh|e|aspect,ch|e|o_grade,0
sh|e|aspect,ch|e|other,1
sh|e|aspect,ch|e|paradigm,0
sh|e|aspect,ch|o|aspect,0
sh|e|aspect,ch|o|clitic,0
sh|e|aspect,ch|o|e_grade,0
sh|e|aspect,ch|o|o_grade,1
sh|e|aspect,ch|o|other,1
sh|e|aspect,ch|o|paradigm,0
sh|e|aspect,ok|bare|aspect,1
sh|e|aspect,ok|bare|clitic,1
sh|e|aspect,ok|bare|e_grade,0
sh|e|aspect,ok|bare|o_grade,0
sh|e|aspect,ok|bare|other,1
sh|e|aspect,ok|bare|paradigm,1
sh|e|aspect,ok|eo|aspect,1
sh|e|aspect,ok|eo|clitic,0
sh|e|aspect,ok|eo|e_grade,0
sh|e|aspect,ok|eo|o_grade,0
sh|e|aspect,ok|eo|other,0
sh|e|aspect,ok|eo|paradigm,0
sh|e|aspect,ok|e|aspect,1
sh|e|aspect,ok|e|clitic,0
sh|e|aspect,ok|e|e_grade,1
sh|e|aspect,ok|e|other,1
sh|e|aspect,ok|e|paradigm,0
sh|e|aspect,ok|o|aspect,0
sh|e|aspect,ok|o|e_grade,0
sh|e|aspect,ok|o|o_grade,1
sh|e|aspect,ok|o|other,0
sh|e|aspect,ok|o|paradigm,0
sh|e|aspect,ot|bare|aspect,0
sh|e|aspect,ot|bare|clitic,1
sh|e|aspect,ot|bare|e_grade,1
sh|e|aspect,ot|bare|o_grade,0
sh|e|aspect,ot|bare|other,1
sh|e|aspect,ot|bare|paradigm,1
sh|e|aspect,ot|eo|aspect,1
sh|e|aspect,ot|eo|clitic,0
sh|e|aspect,ot|eo|e_grade,0
sh|e|aspect,ot|eo|o_grade,1
sh|e|aspect,ot|eo|other,1
sh|e|aspect,ot|e|aspect,1
sh|e|aspect,ot|e|clitic,0
sh|e|aspect,ot|e|e_grade,1
sh|e|aspect,ot|e|other,1
sh|e|aspect,ot|e|paradigm,0
sh|e|aspect,ot|o|aspect,0
sh|e|aspect,ot|o|clitic,0
sh|e|aspect,ot|o|e_grade,0
sh|e|aspect,ot|o|o_grade,1
sh|e|aspect,ot|o|other,1
sh|e|aspect,ot|o|paradigm,0
sh|e|aspect,qok|bare|aspect,0
sh|e|aspect,qok|bare|clitic,1
sh|e|aspect,qok|bare|e_grade,1
sh|e|aspect,qok|bare|o_grade,0
sh|e|aspect,qok|bare|other,1
sh|e|aspect,qok|bare|paradigm,1
sh|e|aspect,qok|eo|aspect,1
sh|e|aspect,qok|eo|e_grade,0
sh|e|aspect,qok|eo|o_grade,1
sh|e|aspect,qok|eo|other,1
sh|e|aspect,qok|e|aspect,1
sh|e|aspect,qok|e|clitic,1
sh|e|aspect,qok|e|e_grade,1
sh|e|aspect,qok|e|o_grade,0
sh|e|aspect,qok|e|other,1
sh|e|aspect,qok|e|paradigm,0
sh|e|aspect,qok|o|aspect,0
sh|e|aspect,qok|o|e_grade,0
sh|e|aspect,qok|o|o_grade,1
sh|e|aspect,qok|o|other,1
sh|e|aspect,qok|o|paradigm,0
sh|e|aspect,qot|bare|clitic,1
sh|e|aspect,qot|bare|e_grade,1
sh|e|aspect,qot|bare|o_grade,0
sh|e|aspect,qot|bare|other,1
sh|e|aspect,qot|bare|paradigm,1
sh|e|aspect,qot|eo|aspect,1
sh|e|aspect,qot|eo|clitic,0
sh|e|aspect,qot|eo|e_grade,1
sh|e|aspect,qot|eo|o_grade,0
sh|e|aspect,qot|eo|other,0
sh|e|aspect,qot|e|aspect,1
sh|e|aspect,qot|e|clitic,0
sh|e|aspect,qot|e|e_grade,1
sh|e|aspect,qot|e|other,1
sh|e|aspect,qot|o|aspect,0
sh|e|aspect,qot|o|e_grade,0
sh|e|aspect,qot|o|o_grade,1
sh|e|aspect,qot|o|other,1
sh|e|aspect,sh|bare|aspect,1
sh|e|aspect,sh|bare|clitic,0
sh|e|aspect,sh|bare|e_grade,1
sh|e|aspect,sh|bare|o_grade,0
sh|e|aspect,sh|bare|other,1
sh|e|aspect,sh|bare|paradigm,0
sh|e|aspect,sh|eo|aspect,0
sh|e|aspect,sh|eo|clitic,0
sh|e|aspect,sh|eo|e_grade,0
sh|e|aspect,sh|eo|o_grade,1
sh|e|aspect,sh|eo|other,1
sh|e|aspect,sh|e|aspect,1
sh|e|aspect,sh|e|clitic,0
sh|e|aspect,sh|e|e_grade,1
sh|e|aspect,sh|e|o_grade,0
sh|e|aspect,sh|e|other,1
sh|e|aspect,sh|e|paradigm,0
sh|e|aspect,sh|o|aspect,0
sh|e|aspect,sh|o|clitic,0
sh|e|aspect,sh|o|e_grade,0
sh|e|aspect,sh|o|o_grade,1
sh|e|aspect,sh|o|other,1
sh|e|aspect,sh|o|paradigm,0
sh|e|clitic,ch|bare|aspect,1
sh|e|clitic,ch|bare|clitic,0
sh|e|clitic,ch|bare|e_grade,1
sh|e|clitic,ch|bare|o_grade,0
sh|e|clitic,ch|bare|other,1
sh|e|clitic,ch|bare|paradigm,0
sh|e|clitic,ch|eo|aspect,0
sh|e|clitic,ch|eo|clitic,0
sh|e|clitic,ch|eo|e_grade,0
sh|e|clitic,ch|eo|o_grade,0
sh|e|clitic,ch|eo|other,1
sh|e|clitic,ch|eo|paradigm,0
sh|e|clitic,ch|e|aspect,1
sh|e|clitic,ch|e|clitic,0
sh|e|clitic,ch|e|e_grade,0
sh|e|clitic,ch|e|o_grade,1
sh|e|clitic,ch|e|other,1
sh|e|clitic,ch|e|paradigm,0
sh|e|clitic,ch|o|aspect,0
sh|e|clitic,ch|o|clitic,0
sh|e|clitic,ch|o|e_grade,0
sh|e|clitic,ch|o|o_grade,1
sh|e|clitic,ch|o|other,1
sh|e|clitic,ch|o|paradigm,0
sh|e|clitic,ok|bare|aspect,0
sh|e|clitic,ok|bare|clitic,0
sh|e|clitic,ok|bare|e_grade,0
sh|e|clitic,ok|bare|o_grade,0
sh|e|clitic,ok|bare|other,1
sh|e|clitic,ok|bare|paradigm,0
sh|e|clitic,ok|eo|aspect,0
sh|e|clitic,ok|eo|clitic,0
sh|e|clitic,ok|eo|e_grade,0
sh|e|clitic,ok|eo|o_grade,0
sh|e|clitic,ok|eo|other,0
sh|e|clitic,ok|eo|paradigm,0
sh|e|clitic,ok|e|aspect,1
sh|e|clitic,ok|e|clitic,0
sh|e|clitic,ok|e|e_grade,0
sh|e|clitic,ok|e|other,1
sh|e|clitic,ok|e|paradigm,0
sh|e|clitic,ok|o|aspect,0
sh|e|clitic,ok|o|e_grade,0
sh|e|clitic,ok|o|o_grade,0
sh|e|clitic,ok|o|other,0
sh|e|clitic,ok|o|paradigm,0
sh|e|clitic,ot|bare|aspect,0
sh|e|clitic,ot|bare|clitic,0
sh|e|clitic,ot|bare|e_grade,0
sh|e|clitic,ot|bare|o_grade,0
sh|e|clitic,ot|bare|other,0
sh|e|clitic,ot|bare|paradigm,0
sh|e|clitic,ot|eo|aspect,0
sh|e|clitic,ot|eo|clitic,0
sh|e|clitic,ot|eo|e_grade,0
sh|e|clitic,ot|eo|o_grade,0
sh|e|clitic,ot|eo|other,0
sh|e|clitic,ot|e|aspect,1
sh|e|clitic,ot|e|clitic,0
sh|e|clitic,ot|e|e_grade,1
sh|e|clitic,ot|e|other,0
sh|e|clitic,ot|e|paradigm,0
sh|e|clitic,ot|o|aspect,0
sh|e|clitic,ot|o|clitic,0
sh|e|clitic,ot|o|e_grade,0
sh|e|clitic,ot|o|o_grade,0
sh|e|clitic,ot|o|other,0
sh|e|clitic,ot|o|paradigm,0
sh|e|clitic,qok|bare|aspect,0
sh|e|clitic,qok|bare|clitic,1
sh|e|clitic,qok|bare|e_grade,0
sh|e|clitic,qok|bare|o_grade,0
sh|e|clitic,qok|bare|other,0
sh|e|clitic,qok|bare|paradigm,1
sh|e|clitic,qok|eo|aspect,0
sh|e|clitic,qok|eo|e_grade,0
sh|e|clitic,qok|eo|o_grade,0
sh|e|clitic,qok|eo|other,0
sh|e|clitic,qok|e|aspect,1
sh|e|clitic,qok|e|clitic,0
sh|e|clitic,qok|e|e_grade,1
sh|e|clitic,qok|e|o_grade,0
sh|e|clitic,qok|e|other,0
sh|e|clitic,qok|e|paradigm,1
sh|e|clitic,qok|o|aspect,0
sh|e|clitic,qok|o|e_grade,0
sh|e|clitic,qok|o|o_grade,0
sh|e|clitic,qok|o|other,0
sh|e|clitic,qok|o|paradigm,0
sh|e|clitic,qot|bare|clitic,0
sh|e|clitic,qot|bare|e_grade,0
sh|e|clitic,qot|bare|o_grade,0
sh|e|clitic,qot|bare|other,1
sh|e|clitic,qot|bare|paradigm,1
sh|e|clitic,qot|eo|aspect,0
sh|e|clitic,qot|eo|clitic,0
sh|e|clitic,qot|eo|e_grade,0
sh|e|clitic,qot|eo|o_grade,0
sh|e|clitic,qot|eo|other,0
sh|e|clitic,qot|e|aspect,0
sh|e|clitic,qot|e|clitic,0
sh|e|clitic,qot|e|e_grade,0
sh|e|clitic,qot|e|other,0
sh|e|clitic,qot|o|aspect,0
sh|e|clitic,qot|o|e_grade,0
sh|e|clitic,qot|o|o_grade,0
sh|e|clitic,qot|o|other,0
sh|e|clitic,sh|bare|aspect,0
sh|e|clitic,sh|bare|clitic,0
sh|e|clitic,sh|bare|e_grade,0
sh|e|clitic,sh|bare|o_grade,0
sh|e|clitic,sh|bare|other,0
sh|e|clitic,sh|bare|paradigm,0
sh|e|clitic,sh|eo|aspect,0
sh|e|clitic,sh|eo|clitic,0
sh|e|clitic,sh|eo|e_grade,0
sh|e|clitic,sh|eo|o_grade,1
sh|e|clitic,sh|eo|other,0
sh|e|clitic,sh|e|aspect,1
sh|e|clitic,sh|e|clitic,0
sh|e|clitic,sh|e|e_grade,1
sh|e|clitic,sh|e|o_grade,0
sh|e|clitic,sh|e|other,1
sh|e|clitic,sh|e|paradigm,0
sh|e|clitic,sh|o|aspect,0
sh|e|clitic,sh|o|clitic,0
sh|e|clitic,sh|o|e_grade,0
sh|e|clitic,sh|o|o_grade,0
sh|e|clitic,sh|o|other,0
sh|e|clitic,sh|o|paradigm,0
sh|e|e_grade,ch|bare|aspect,1
sh|e|e_grade,ch|bare|clitic,1
sh|e|e_grade,ch|bare|e_grade,1
sh|e|e_grade,ch|bare|o_grade,0
sh|e|e_grade,ch|bare|other,1
sh|e|e_grade,ch|bare|paradigm,1
sh|e|e_grade,ch|eo|aspect,1
sh|e|e_grade,ch|eo|clitic,0
sh|e|e_grade,ch|eo|e_grade,0
sh|e|e_grade,ch|eo|o_grade,1
sh|e|e_grade,ch|eo|other,1
sh|e|e_grade,ch|eo|paradigm,0
sh|e|e_grade,ch|e|aspect,1
sh|e|e_grade,ch|e|clitic,1
sh|e|e_grade,ch|e|e_grade,1
sh|e|e_grade,ch|e|o_grade,0
sh|e|e_grade,ch|e|other,1
sh|e|e_grade,ch|e|paradigm,0
sh|e|e_grade,ch|o|aspect,1
sh|e|e_grade,ch|o|clitic,0
sh|e|e_grade,ch|o|e_grade,1
sh|e|e_grade,ch|o|o_grade,1
sh|e|e_grade,ch|o|other,1
sh|e|e_grade,ch|o|paradigm,0
sh|e|e_grade,ok|bare|aspect,0
sh|e|e_grade,ok|bare|clitic,1
sh|e|e_grade,ok|bare|e_grade,1
sh|e|e_grade,ok|bare|o_grade,0
sh|e|e_grade,ok|bare|other,1
sh|e|e_grade,ok|bare|paradigm,1
sh|e|e_grade,ok|eo|aspect,1
sh|e|e_grade,ok|eo|clitic,0
sh|e|e_grade,ok|eo|e_grade,0
sh|e|e_grade,ok|eo|o_grade,1
sh|e|e_grade,ok|eo|other,0
sh|e|e_grade,ok|eo|paradigm,0
sh|e|e_grade,ok|e|aspect,1
sh|e|e_grade,ok|e|clitic,0
sh|e|e_grade,ok|e|e_grade,1
sh|e|e_grade,ok|e|other,1
sh|e|e_grade,ok|e|paradigm,0
sh|e|e_grade,ok|o|aspect,0
sh|e|e_grade,ok|o|e_grade,0
sh|e|e_grade,ok|o|o_grade,1
sh|e|e_grade,ok|o|other,0
sh|e|e_grade,ok|o|paradigm,0
sh|e|e_grade,ot|bare|aspect,0
sh|e|e_grade,ot|bare|clitic,1
sh|e|e_grade,ot|bare|e_grade,1
sh|e|e_grade,ot|bare|o_grade,0
sh|e|e_grade,ot|bare|other,1
sh|e|e_grade,ot|bare|paradigm,1
sh|e|e_grade,ot|eo|aspect,1
sh|e|e_grade,ot|eo|clitic,0
sh|e|e_grade,ot|eo|e_grade,0
sh|e|e_grade,ot|eo|o_grade,0
sh|e|e_grade,ot|eo|other,1
sh|e|e_grade,ot|e|aspect,1
sh|e|e_grade,ot|e|clitic,0
sh|e|e_grade,ot|e|e_grade,1
sh|e|e_grade,ot|e|other,1
sh|e|e_grade,ot|e|paradigm,0
sh|e|e_grade,ot|o|aspect,0
sh|e|e_grade,ot|o|clitic,0
sh|e|e_grade,ot|o|e_grade,1
sh|e|e_grade,ot|o|o_grade,0
sh|e|e_grade,ot|o|other,1
sh|e|e_grade,ot|o|paradigm,0
sh|e|e_grade,qok|bare|aspect,0
sh|e|e_grade,qok|bare|clitic,1
sh|e|e_grade,qok|bare|e_grade,1
sh|e|e_grade,qok|bare|o_grade,1
sh|e|e_grade,qok|bare|other,1
sh|e|e_grade,qok|bare|paradigm,1
sh|e|e_grade,qok|eo|aspect,1
sh|e|e_grade,qok|eo|e_grade,0
sh|e|e_grade,qok|eo|o_grade,1
sh|e|e_grade,qok|eo|other,1
sh|e|e_grade,qok|e|aspect,1
sh|e|e_grade,qok|e|clitic,1
sh|e|e_grade,qok|e|e_grade,1
sh|e|e_grade,qok|e|o_grade,0
sh|e|e_grade,qok|e|other,1
sh|e|e_grade,qok|e|paradigm,0
sh|e|e_grade,qok|o|aspect,1
sh|e|e_grade,qok|o|e_grade,0
sh|e|e_grade,qok|o|o_grade,1
sh|e|e_grade,qok|o|other,1
sh|e|e_grade,qok|o|paradigm,0
sh|e|e_grade,qot|bare|clitic,1
sh|e|e_grade,qot|bare|e_grade,1
sh|e|e_grade,qot|bare|o_grade,0
