x,y,section,trajectory
-2.2577689,-21.438524,herbal-A,C0 -> C2
5.0165925,3.1529224,herbal-A,C1 -> C0 -> C0 -> C0
8.8198395,13.573739,herbal-A,C0 -> C0 -> C1
3.8052099,3.9070768,herbal-A,C1 -> C4 -> C3
6.0215764,6.183717,herbal-A,C2 -> C0 -> C2 -> C3
-14.122605,2.438321,herbal-A,C2 -> C0
-18.434172,-4.999886,herbal-A,C0 -> C1
1.3098975,28.010103,herbal-A,C0 -> C0
-16.882559,-18.008596,herbal-A,C2 -> C2
-14.103973,2.4569478,herbal-A,C2 -> C0
5.0673523,4.145398,herbal-A,C1 -> C2 -> C0
23.99955,-11.19362,herbal-A,C0 -> C0 -> C0
1.3195784,27.842842,herbal-A,C0 -> C0
-18.015003,9.857424,herbal-A,C0 -> C2 -> C0
-2.2671359,-21.429005,herbal-A,C0 -> C2
6.4966407,6.504719,herbal-A,C0 -> C0 -> C2 -> C2
4.1649966,5.664451,herbal-A,C0 -> C0 -> C4 -> C0
4.523425,-19.70022,herbal-A,C0 -> C0 -> C2
6.219248,5.8162036,herbal-A,C0 -> C0 -> C2 -> C0
-2.2597198,-21.43614,herbal-A,C0 -> C2
1.3338906,27.802074,herbal-A,C0 -> C0
-2.2961223,-21.399576,herbal-A,C0 -> C2
3.0584838,5.0142245,herbal-A,C0 -> C2 -> C2 -> C2
5.57382,6.3907127,herbal-A,C0 -> C2 -> C2 -> C0
23.887987,-10.994791,herbal-A,C0 -> C0 -> C0
6.104597,6.199058,herbal-A,C1 -> C1 -> C2 -> C0 -> C1
1.5609978,-14.700385,herbal-A,C0 -> C1 -> C0
1.3656932,27.82757,herbal-A,C0 -> C0
3.6755478,5.440877,herbal-A,C0 -> C0 -> C0 -> C1 -> C0
23.741173,-10.941307,herbal-A,C0 -> C0 -> C0
23.934607,-11.133409,herbal-A,C0 -> C0 -> C0
6.1038327,6.577573,herbal-A,C0 -> C0 -> C0 -> C1 -> C2
1.3409498,27.840328,herbal-A,C0 -> C0
1.3586366,27.792542,herbal-A,C0 -> C0
9.084234,-22.407326,herbal-A,C0 -> C0 -> C0 -> C0 -> C0
1.5008649,27.842697,herbal-A,C0 -> C0
5.068694,7.210638,herbal-A,C0 -> C2 -> C0 -> C0
8.818339,13.5722685,herbal-A,C0 -> C0 -> C1
-2.304363,-21.39143,herbal-A,C0 -> C2
-2.2868822,-21.40898,herbal-A,C0 -> C2
23.822866,-10.972732,herbal-A,C0 -> C0 -> C0
4.3403463,6.8624067,herbal-A,C0 -> C0 -> C0 -> C1
-14.111838,2.4490945,herbal-A,C2 -> C0
4.5221353,-19.70056,herbal-A,C0 -> C0 -> C2
4.521025,-19.701677,herbal-A,C0 -> C0 -> C2
4.5187354,-19.684864,herbal-A,C0 -> C0 -> C2
1.2839442,27.869925,herbal-A,C0 -> C0
23.808622,-11.020953,herbal-A,C0 -> C0 -> C0
23.818876,-11.024351,herbal-A,C0 -> C0 -> C0
-14.137796,2.4231641,herbal-A,C2 -> C0
1.5439091,-14.717361,herbal-A,C0 -> C1 -> C0
1.3799374,27.846785,herbal-A,C0 -> C0
4.7088776,5.817373,herbal-A,C4 -> C0 -> C2
4.78466,6.0485682,herbal-A,C2 -> C0 -> C0 -> C2
23.854288,-11.009367,herbal-A,C0 -> C0 -> C0
5.6624146,6.7322583,herbal-A,C0 -> C0 -> C2 -> C3 -> C2 -> C0
1.514954,27.765244,herbal-A,C0 -> C0
6.490253,6.5167747,herbal-A,C0 -> C0 -> C2 -> C2
2.7623413,2.794786,herbal-A,C1 -> C2 -> C1 -> C0 -> C0 -> C2
5.5538087,6.743757,herbal-A,C0 -> C0 -> C0 -> C0 -> C0 -> C0 -> C0
5.3766437,5.557685,herbal-A,C4 -> C3 -> C0
-18.442595,-5.014615,herbal-A,C0 -> C1
6.0056324,6.7074394,herbal-A,C2 -> C1 -> C2 -> C4
-16.885046,-18.006142,herbal-A,C2 -> C2
3.846649,5.4055195,herbal-A,C0 -> C0 -> C4
4.3638163,4.869941,herbal-A,C0 -> C0 -> C0 -> C0 -> C1 -> C2
-2.5453498,3.3098114,herbal-A,C0 -> C1 -> C1
23.770489,-10.971692,herbal-A,C0 -> C0 -> C0
3.12057,3.966743,herbal-A,C1 -> C2 -> C4
2.8612254,0.9617943,herbal-A,C3 -> C0 -> C2 -> C4 -> C2
14.870402,-18.781294,herbal-A,C0 -> C0 -> C0 -> C0
-20.15346,1.6860284,herbal-A,C1 -> C0
5.06397,6.7840204,herbal-A,C3 -> C3 -> C2 -> C2
23.91514,-11.112012,herbal-A,C0 -> C0 -> C0
4.42462,4.4064846,herbal-A,C0 -> C0 -> C0 -> C0 -> C0 -> C0
1.4396038,27.82664,herbal-A,C0 -> C0
5.436486,6.2043176,herbal-A,C2 -> C2 -> C4 -> C2
23.91897,-10.952079,herbal-A,C0 -> C0 -> C0
7.296697,4.6287932,herbal-A,C2 -> C0 -> C0
1.527621,27.923424,herbal-A,C0 -> C0
4.0800934,5.899697,herbal-A,C0 -> C4 -> C0 -> C0
3.6441023,3.7057197,herbal-A,C0 -> C0 -> C0 -> C2 -> C0 -> C0
1.5495881,27.996548,herbal-A,C0 -> C0
14.847052,-18.782927,herbal-A,C0 -> C0 -> C0 -> C0
4.3948684,4.382259,herbal-A,C0 -> C0 -> C0 -> C0 -> C0 -> C0
3.6490977,4.2535243,herbal-A,C0 -> C4 -> C0 -> C0 -> C0 -> C0
5.3981233,7.3912,herbal-A,C0 -> C3 -> C0 -> C0
3.0596714,2.332147,herbal-A,C0 -> C1 -> C1 -> C0 -> C0
4.3370337,4.7328253,herbal-A,C0 -> C0 -> C4 -> C0 -> C0 -> C1
2.9014037,1.4163147,herbal-A,C0 -> C0 -> C4 -> C4
14.858322,-18.797667,herbal-A,C0 -> C0 -> C0 -> C0
3.8818147,3.9255877,herbal-A,C1 -> C0 -> C0 -> C0 -> C4 -> C0
6.071242,7.2192926,herbal-A,C0 -> C3 -> C0
2.7445498,1.9514326,herbal-A,C0 -> C0 -> C0 -> C4 -> C0 -> C0
-10.691546,9.786689,herbal-A,C0 -> C0 -> C0 -> C2
-22.503447,7.0911226,herbal-A,C3 -> C0
3.0469224,0.9690237,herbal-A,C0 -> C4 -> C4 -> C0
23.8541,-11.078696,herbal-A,C0 -> C0 -> C0
9.092848,-22.398636,herbal-A,C0 -> C0 -> C0 -> C0 -> C0
4.293482,5.270272,herbal-A,C0 -> C4 -> C0
4.503948,4.9538403,herbal-A,C0 -> C0 -> C0 -> C3 -> C0 -> C0 -> C0 -> C2
5.82732,6.6777215,herbal-A,C0 -> C0 -> C0 -> C0 -> C2 -> C0 -> C0 -> C0
1.3531154,27.92975,herbal-A,C0 -> C0
5.1374893,7.192426,herbal-A,C0 -> C0 -> C0 -> C0 -> C0 -> C2
-10.67331,9.768881,herbal-A,C0 -> C0 -> C0 -> C2
23.931286,-10.972812,herbal-A,C0 -> C0 -> C0
14.812607,-18.740593,herbal-A,C0 -> C0 -> C0 -> C0
6.033861,2.018173,herbal-A,C0 -> C0 -> C1 -> C0
-16.883633,-18.007557,herbal-A,C2 -> C2
3.938665,4.235616,herbal-A,C0 -> C1 -> C0 -> C2
5.884244,6.7905755,herbal-A,C0 -> C0 -> C0 -> C0 -> C2 -> C2 -> C1 -> C0
2.785322,1.3622067,herbal-A,C0 -> C1 -> C0 -> C0 -> C2
5.7011395,6.702712,herbal-A,C2 -> C2 -> C2 -> C0 -> C3 -> C1
3.1884947,3.0953567,herbal-A,C0 -> C0 -> C0 -> C0 -> C4 -> C4
4.4232183,4.402977,herbal-A,C0 -> C0 -> C0 -> C0 -> C0 -> C0
3.0964084,4.3593674,herbal-A,C0 -> C0 -> C0 -> C0 -> C1
9.099795,-22.39166,herbal-A,C0 -> C0 -> C0 -> C0 -> C0
-10.681923,9.777244,herbal-A,C0 -> C0 -> C0 -> C2
3.0327535,2.7081354,herbal-A,C2 -> C0 -> C0 -> C2 -> C0
-2.5344822,3.3235574,herbal-A,C0 -> C1 -> C1
4.4258823,4.38045,herbal-A,C0 -> C0 -> C0 -> C0 -> C0 -> C0
4.4168873,4.388337,herbal-A,C0 -> C0 -> C0 -> C0 -> C0 -> C0
5.929237,3.075195,herbal-A,C0 -> C0 -> C0 -> C0 -> C2
-2.30357,-21.392242,herbal-A,C0 -> C2
14.836306,-18.765017,herbal-A,C0 -> C0 -> C0 -> C0
-10.689145,9.784775,herbal-A,C0 -> C0 -> C0 -> C2
1.3348061,27.81671,herbal-A,C0 -> C0
-18.011343,9.853711,herbal-A,C0 -> C2 -> C0
4.7037697,5.322522,herbal-A,C0 -> C0 -> C0 -> C4 -> C0
10.912054,-11.1802635,herbal-A,C0 -> C2 -> C2
23.874123,-11.102853,herbal-A,C0 -> C0 -> C0
-2.2667837,-21.429163,herbal-A,C0 -> C2
4.5384064,-19.693731,herbal-A,C0 -> C0 -> C2
23.84287,-10.96665,herbal-A,C0 -> C0 -> C0
6.209837,5.8078847,herbal-A,C0 -> C0 -> C2 -> C0
-10.677764,9.77307,herbal-A,C0 -> C0 -> C0 -> C2
4.1764226,4.6204286,herbal-A,C0 -> C2 -> C1 -> C0 -> C0
4.7508345,5.2056317,herbal-A,C2 -> C0 -> C2 -> C0
-18.018301,9.860739,herbal-A,C0 -> C2 -> C0
1.4395169,27.8562,herbal-A,C0 -> C0
23.777006,-11.129785,herbal-A,C0 -> C0 -> C0
4.522544,-19.70852,herbal-A,C0 -> C0 -> C2
4.854044,6.6963835,herbal-A,C1 -> C0 -> C0 -> C2 -> C2
8.818097,13.571944,herbal-A,C0 -> C0 -> C1
4.52414,-19.697365,herbal-A,C0 -> C0 -> C2
23.841194,-11.055673,herbal-A,C0 -> C0 -> C0
1.4539548,27.965464,herbal-A,C0 -> C0
5.9349318,3.0661988,herbal-A,C0 -> C0 -> C0 -> C0 -> C2
5.098695,7.1131587,herbal-A,C0 -> C2 -> C0 -> C0
3.7264836,6.309221,herbal-A,C1 -> C2 -> C2 -> C2
5.0853457,7.141108,herbal-A,C0 -> C2 -> C0 -> C0
3.3799329,3.3009474,herbal-A,C0 -> C2 -> C1 -> C2
23.850708,-11.049352,herbal-A,C0 -> C0 -> C0
2.986206,2.2963576,herbal-A,C0 -> C1 -> C0 -> C4
5.189812,5.209273,herbal-A,C2 -> C0 -> C0 -> C0
4.2703443,5.1889033,herbal-A,C0 -> C2 -> C1 -> C0
2.9701557,1.4575927,herbal-A,C0 -> C2 -> C0 -> C0 -> C1 -> C1
6.4791102,6.4906516,herbal-A,C0 -> C0 -> C2 -> C2
23.864296,-11.060703,herbal-A,C0 -> C0 -> C0
4.435919,4.9173822,herbal-A,C2 -> C3
3.3703735,3.1580825,herbal-A,C0 -> C2 -> C4 -> C2 -> C2
5.130238,7.082264,herbal-A,C2 -> C0 -> C3 -> C0
3.6177227,5.190288,herbal-A,C4 -> C0
-14.102824,2.4581187,herbal-A,C2 -> C0
6.020441,2.007094,herbal-A,C0 -> C0 -> C1 -> C0
14.768474,-18.855974,herbal-A,C0 -> C0 -> C0 -> C0
5.3065596,2.5180922,herbal-A,C1 -> C0 -> C2
-5.249791,25.573948,herbal-A,C0 -> C3
1.5483481,-14.712836,herbal-A,C0 -> C1 -> C0
1.4911106,27.792166,herbal-A,C0 -> C0
3.5170724,3.960421,herbal-A,C0 -> C3 -> C0 -> C1
1.4317297,27.86039,herbal-A,C0 -> C0
4.894658,6.5513887,herbal-A,C4 -> C2
4.6485534,6.686149,herbal-A,C4 -> C2
4.461283,4.9075685,herbal-A,C2 -> C3
6.839002,5.453818,herbal-A,C2 -> C2 -> C2
1.441413,27.865046,herbal-A,C0 -> C0
4.5161037,-19.686869,herbal-A,C0 -> C0 -> C2
5.6376863,4.0838895,herbal-A,C1 -> C2 -> C2
-2.3088582,-21.385048,herbal-A,C0 -> C2
4.513315,4.8558955,herbal-A,C2 -> C3
5.4928274,6.329178,herbal-A,C0 -> C4
6.9814115,22.386309,herbal-A,C2 -> C1
-14.119621,2.4413748,herbal-A,C2 -> C0
-10.678001,9.773389,herbal-A,C0 -> C0 -> C0 -> C2
1.4053988,27.932932,herbal-A,C0 -> C0
-14.10238,2.4585748,herbal-A,C2 -> C0
4.6474695,6.448376,herbal-A,C0 -> C0 -> C0 -> C2 -> C2
-10.681568,9.776873,herbal-A,C0 -> C0 -> C0 -> C2
4.651351,6.73737,herbal-A,C3 -> C0 -> C0
4.3914733,5.192607,herbal-A,C4 -> C0 -> C2
3.0065444,2.5426898,herbal-A,C0 -> C0 -> C0 -> C0 -> C2 -> C0 -> C0
-16.863554,-18.027464,herbal-A,C2 -> C2
4.5213447,-19.716413,herbal-A,C0 -> C0 -> C2
-14.095432,2.465498,herbal-A,C2 -> C0
1.5006924,27.888596,herbal-A,C0 -> C0
3.0105267,1.602405,herbal-A,C0 -> C0 -> C2 -> C0 -> C0 -> C1 -> C0 -> C2
2.9641378,2.0191326,herbal-A,C0 -> C0 -> C3 -> C1 -> C0 -> C0
3.0846066,2.5150063,herbal-A,C2 -> C0 -> C2 -> C0 -> C0
8.8191595,13.573205,herbal-A,C0 -> C0 -> C1
-14.121594,2.4394295,herbal-A,C2 -> C0
-16.88099,-18.010183,herbal-A,C2 -> C2
5.4944963,6.3358073,herbal-A,C0 -> C4
4.8079214,6.92472,herbal-A,C0 -> C0 -> C3
5.14027,6.6882334,herbal-A,C0 -> C0 -> C1 -> C1
3.957839,4.517206,herbal-A,C1 -> C0 -> C0 -> C2
6.0143447,2.0161405,herbal-A,C0 -> C0 -> C1 -> C0
14.867403,-18.775719,herbal-A,C0 -> C0 -> C0 -> C0
6.973395,22.394337,herbal-A,C2 -> C1
-12.618667,-5.1227016,herbal-A,C1 -> C0 -> C0
5.483184,6.458929,herbal-A,C4 -> C1
11.787559,23.50147,herbal-A,C1 -> C1
3.0212777,1.7720151,herbal-A,C1 -> C0 -> C1 -> C3
-26.437746,-0.908959,herbal-A,C1 -> C2 -> C1
2.8841496,5.6942496,herbal-A,C1 -> C0 -> C3
-21.15667,-9.748717,herbal-A,C1 -> C1 -> C1 -> C1 -> C1
3.0716524,2.0562992,herbal-A,C0 -> C2 -> C1 -> C2 -> C1 -> C3
11.831645,23.476995,herbal-A,C1 -> C1
3.0431948,1.8234013,herbal-A,C3 -> C1 -> C1 -> C1 -> C1
3.5344672,4.9279027,herbal-A,C3 -> C1 -> C1 -> C2
5.267757,6.682057,herbal-A,C1 -> C3 -> C0 -> C3 -> C3
3.9501085,3.3301992,herbal-A,C0 -> C1 -> C1 -> C1 -> C1 -> C2
2.991229,1.9451684,herbal-A,C1 -> C1 -> C3 -> C4 -> C3
3.4946277,4.6531863,herbal-A,C0 -> C0 -> C3 -> C2 -> C1
3.1643102,2.977741,herbal-A,C1 -> C3 -> C3 -> C4 -> C3 -> C1
-22.504734,7.0898123,herbal-A,C3 -> C0
3.1041927,2.6114306,herbal-A,C1 -> C0 -> C2 -> C1 -> C2
2.9777637,2.680498,herbal-A,C4 -> C1 -> C0 -> C4
6.061335,7.216345,herbal-A,C0 -> C3 -> C0
3.7394369,4.1083336,herbal-A,C0 -> C4 -> C2
1.4779341,27.99292,herbal-A,C0 -> C0
3.770584,4.787565,herbal-A,C0 -> C0 -> C0 -> C0 -> C0 -> C2 -> C4
3.1229687,2.486764,herbal-A,C1 -> C0 -> C2 -> C0 -> C0
-22.485388,7.109184,herbal-A,C3 -> C0
-10.68183,9.777152,herbal-A,C0 -> C0 -> C0 -> C2
4.9596133,6.7147202,herbal-A,C4 -> C4 -> C0 -> C2
3.815946,5.4369044,herbal-A,C0 -> C0 -> C4
3.6752274,3.4576354,herbal-A,C4 -> C0 -> C0 -> C2
4.4103765,4.3832755,herbal-A,C0 -> C0 -> C0 -> C0 -> C0 -> C0
3.3295596,3.436634,herbal-A,C0 -> C2 -> C0 -> C0 -> C0 -> C0 -> C0 -> C0 -> C3 -> C0
2.9997587,2.4371278,herbal-A,C4 -> C0 -> C0 -> C0 -> C0 -> C1
4.0739255,4.181526,herbal-A,C0 -> C0 -> C3 -> C2 -> C0 -> C0 -> C3
5.5019407,3.6865616,herbal-A,C1 -> C0 -> C1
5.132359,7.1637993,herbal-A,C0 -> C2 -> C3
8.818303,13.572292,herbal-A,C0 -> C0 -> C1
-20.142475,1.6750824,herbal-A,C1 -> C0
23.796951,-10.962425,herbal-A,C0 -> C0 -> C0
4.525781,-19.708826,herbal-A,C0 -> C0 -> C2
14.876985,-18.74741,herbal-A,C0 -> C0 -> C0 -> C0
4.0969877,4.688756,herbal-A,C0 -> C2 -> C0 -> C0 -> C0 -> C0
3.5823135,4.9589915,herbal-A,C0 -> C2 -> C0 -> C0 -> C0
23.9239,-11.001428,herbal-A,C0 -> C0 -> C0
5.9303284,3.0689604,herbal-A,C0 -> C0 -> C0 -> C0 -> C2
4.3657513,5.064249,herbal-A,C4 -> C0 -> C2
3.5081403,5.3409705,herbal-A,C0 -> C0 -> C1 -> C0 -> C0
3.6279771,4.8903894,herbal-A,C0 -> C0 -> C0 -> C0 -> C0 -> C0 -> C0
14.903517,-18.834278,herbal-A,C0 -> C0 -> C0 -> C0
3.2546427,3.154005,herbal-A,C0 -> C0 -> C0 -> C2 -> C0 -> C0 -> C0 -> C0
3.531399,2.7679973,herbal-A,C0 -> C0 -> C2 -> C0 -> C4 -> C1
4.4929786,-19.728773,herbal-A,C0 -> C0 -> C2
6.820182,4.458162,herbal-A,C2 -> C2 -> C0
6.870155,4.424485,herbal-A,C2 -> C2 -> C0
2.9816992,2.7523942,herbal-A,C1 -> C3 -> C2 -> C0 -> C0 -> C0 -> C3
3.4444268,2.9663768,herbal-A,C1 -> C0 -> C2 -> C0 -> C0 -> C0 -> C0
3.680628,5.390423,herbal-A,C0 -> C0 -> C0 -> C1 -> C0
1.539856,28.0917,herbal-A,C0 -> C0
4.2660236,5.4987173,herbal-A,C0 -> C0 -> C0 -> C1
14.865093,-18.794176,herbal-A,C0 -> C0 -> C0 -> C0
3.7454486,5.3688,herbal-A,C0 -> C0 -> C0 -> C1 -> C0
9.094404,-22.39722,herbal-A,C0 -> C0 -> C0 -> C0 -> C0
3.8819883,4.4113946,herbal-A,C1 -> C4 -> C0
3.590163,3.4970133,herbal-A,C0 -> C3 -> C1 -> C1 -> C0
-2.2710438,-21.418993,herbal-A,C0 -> C2
3.5746446,4.4151397,herbal-A,C0 -> C0 -> C0 -> C4
3.5037649,3.5727093,herbal-A,C0 -> C0 -> C1 -> C0 -> C1 -> C3
4.135698,4.773699,herbal-A,C0 -> C2 -> C0 -> C2
-18.02565,9.868036,herbal-A,C0 -> C2 -> C0
14.824479,-18.823029,herbal-A,C0 -> C0 -> C0 -> C0
8.806233,13.560424,herbal-A,C0 -> C0 -> C1
23.789562,-10.969141,herbal-A,C0 -> C0 -> C0
9.099172,-22.392319,herbal-A,C0 -> C0 -> C0 -> C0 -> C0
8.817829,13.571834,herbal-A,C0 -> C0 -> C1
3.6326663,5.39232,herbal-A,C0 -> C2 -> C1
3.677043,3.9260163,herbal-A,C0 -> C0 -> C0 -> C2 -> C3 -> C2
3.662384,4.0598397,herbal-A,C0 -> C4 -> C2
-20.139292,1.6717391,herbal-A,C1 -> C0
1.4216633,27.926151,herbal-A,C0 -> C0
-2.5593617,3.2972114,herbal-A,C0 -> C1 -> C1
3.5659366,3.007096,herbal-A,C3 -> C2 -> C0 -> C1
3.7940764,4.5764146,herbal-A,C0 -> C0 -> C0 -> C0 -> C0 -> C1
9.100878,-22.39059,herbal-A,C0 -> C0 -> C0 -> C0 -> C0
14.894132,-18.817596,herbal-A,C0 -> C0 -> C0 -> C0
6.0210342,2.00641,herbal-A,C0 -> C0 -> C1 -> C0
3.4333963,3.8317242,herbal-A,C0 -> C0 -> C0 -> C0 -> C2 -> C0 -> C2
3.8744903,4.4718246,herbal-A,C0 -> C1 -> C0 -> C2 -> C0
14.847236,-18.800665,herbal-A,C0 -> C0 -> C0 -> C0
3.682276,3.556277,herbal-A,C3 -> C4 -> C0 -> C1 -> C0 -> C3 -> C1
6.491531,6.513208,herbal-A,C0 -> C0 -> C2 -> C2
3.3426874,3.6751707,herbal-A,C0 -> C0 -> C4 -> C0 -> C4
4.9552817,6.47687,herbal-A,C4 -> C2
5.5290422,6.3925595,herbal-A,C0 -> C2 -> C2 -> C0
3.6156557,4.0155964,herbal-A,C4 -> C2 -> C0 -> C0 -> C1 -> C1
3.3189328,3.5703342,herbal-A,C0 -> C0 -> C4 -> C0 -> C4
3.56176,3.6436,herbal-A,C1 -> C2 -> C2 -> C2 -> C0 -> C0
14.876139,-18.733452,herbal-A,C0 -> C0 -> C0 -> C0
5.9344854,3.055041,herbal-A,C0 -> C0 -> C0 -> C0 -> C2
3.831874,4.4448876,herbal-A,C3 -> C4 -> C3
3.1095622,3.4916863,herbal-A,C4 -> C0 -> C2 -> C3
3.4168792,3.7203217,herbal-A,C0 -> C0 -> C0 -> C3 -> C0 -> C2
23.946363,-11.126002,herbal-A,C0 -> C0 -> C0
-2.3018448,-21.393236,herbal-A,C0 -> C2
3.584501,4.4909835,herbal-A,C0 -> C0 -> C1 -> C0 -> C0 -> C0
1.5653689,28.119087,herbal-A,C0 -> C0
3.307353,3.4874637,herbal-A,C4 -> C0 -> C3 -> C0
-18.00943,9.851842,herbal-A,C0 -> C2 -> C0
-12.618397,-5.1225734,herbal-A,C1 -> C0 -> C0
5.2018576,5.2078753,herbal-A,C2 -> C0 -> C0 -> C0
6.027618,2.0090983,herbal-A,C0 -> C0 -> C1 -> C0
-13.843749,14.037421,herbal-A,C1 -> C3
6.970774,-11.915026,herbal-A,C1 -> C1 -> C1 -> C1 -> C1 -> C1
3.570446,3.8544624,herbal-A,C0 -> C4 -> C0 -> C2
5.3751144,6.5355797,herbal-A,C1 -> C1 -> C3
11.829252,23.486591,herbal-A,C1 -> C1
3.877028,5.239711,herbal-A,C0 -> C3 -> C3
4.102807,4.218476,herbal-A,C4 -> C1 -> C1 -> C1
3.527971,4.0271764,herbal-A,C1 -> C4 -> C1 -> C3
3.9687154,4.4864526,herbal-A,C2 -> C0 -> C4 -> C1 -> C1
-20.150108,1.6825484,herbal-A,C1 -> C0
3.8016944,4.0599236,herbal-A,C0 -> C1 -> C1 -> C3 -> C3
3.840139,3.8562562,herbal-A,C3 -> C0 -> C1 -> C1
3.934021,4.3127604,herbal-A,C1 -> C1 -> C0 -> C0 -> C0 -> C0 -> C3
-14.00509,19.28643,herbal-A,C1 -> C1 -> C0
3.4423456,3.812605,herbal-A,C1 -> C1 -> C1 -> C0 -> C3
4.10642,4.788338,herbal-A,C0 -> C0 -> C3 -> C0
-8.866132,-10.607502,herbal-A,C1 -> C1 -> C2
3.6356869,3.957936,herbal-A,C3 -> C0 -> C1 -> C0
3.5378864,4.702535,herbal-A,C1 -> C1 -> C1 -> C4 -> C3
3.775023,4.512836,herbal-A,C1 -> C1 -> C3 -> C3 -> C1 -> C2
3.661415,4.305239,herbal-A,C3 -> C3 -> C3 -> C3 -> C0 -> C2
3.8974454,4.757067,herbal-A,C3 -> C0 -> C3 -> C0 -> C2 -> C2 -> C0 -> C0
3.4904284,3.7007322,herbal-A,C3 -> C1 -> C0 -> C3 -> C3 -> C2
3.629657,4.1960607,herbal-A,C0 -> C3 -> C2 -> C3 -> C3
5.299233,2.5236814,herbal-A,C1 -> C0 -> C2
-2.2687984,-21.426117,herbal-A,C0 -> C2
-18.467445,-4.9747787,herbal-A,C0 -> C1
1.450435,27.880184,herbal-A,C0 -> C0
5.539008,6.3193707,herbal-A,C0 -> C4
1.5509299,27.913715,herbal-A,C0 -> C0
1.5334678,28.027752,herbal-A,C0 -> C0
14.877772,-18.75186,herbal-A,C0 -> C0 -> C0 -> C0
23.885307,-11.055142,herbal-A,C0 -> C0 -> C0
1.40992,27.895847,herbal-A,C0 -> C0
1.5245416,28.0482,herbal-A,C0 -> C0
6.0207596,2.0091681,herbal-A,C0 -> C0 -> C1 -> C0
23.91917,-11.070988,herbal-A,C0 -> C0 -> C0
1.4362578,27.937086,herbal-A,C0 -> C0
4.465285,5.28212,herbal-A,C0 -> C4 -> C0
-18.023376,9.86576,herbal-A,C0 -> C2 -> C0
3.651045,4.8318124,herbal-A,C2 -> C0 -> C0 -> C0 -> C2
23.79984,-11.137745,herbal-A,C0 -> C0 -> C0
4.1162105,4.4040895,herbal-A,C2 -> C0 -> C2 -> C2
4.141365,4.5686064,herbal-A,C0 -> C1 -> C2 -> C1
5.013009,7.030802,herbal-A,C0 -> C1 -> C2
1.4639405,27.86827,herbal-A,C0 -> C0
30.305143,-0.38793507,herbal-A,C1 -> C1 -> C1 -> C1
3.8043478,3.9380155,herbal-A,C1 -> C3 -> C2 -> C1 -> C0 -> C2 -> C2 -> C2
3.5895529,4.3457284,herbal-A,C3 -> C1 -> C1 -> C2 -> C3 -> C0 -> C3
3.6684515,4.555632,herbal-A,C3 -> C2 -> C1 -> C2
4.077276,4.903615,herbal-A,C2 -> C2 -> C2 -> C2 -> C1 -> C1 -> C2
3.5964618,4.2409477,herbal-A,C0 -> C1 -> C3 -> C2 -> C2 -> C2
3.922671,4.849202,herbal-A,C0 -> C3 -> C2 -> C1
3.8906758,4.418329,herbal-A,C4 -> C1 -> C2
3.4362566,5.600185,herbal-A,C2 -> C2 -> C2 -> C2
-16.873056,-18.018133,herbal-A,C2 -> C2
5.4588995,6.49627,herbal-A,C1 -> C1 -> C3
3.4733038,4.622567,herbal-A,C2 -> C0 -> C2 -> C3
3.2910852,5.6746783,herbal-A,C2 -> C2 -> C2 -> C2
5.1364675,5.000352,herbal-A,C1 -> C1 -> C1 -> C2
3.5303066,4.468962,herbal-A,C1 -> C0 -> C2 -> C1 -> C2 -> C2
3.8645139,4.197221,herbal-A,C0 -> C1 -> C0 -> C2
-22.487597,7.106954,herbal-A,C3 -> C0
4.6726937,5.1676154,herbal-A,C3 -> C3
5.2774267,2.525706,herbal-A,C1 -> C0 -> C2
3.8122628,4.3552885,herbal-A,C2 -> C0 -> C2 -> C2 -> C1
-14.075068,2.4860075,herbal-A,C2 -> C0
4.042936,4.6066136,herbal-A,C2 -> C1 -> C1 -> C2 -> C3
3.6047356,4.770839,herbal-A,C3 -> C3 -> C1 -> C1 -> C0
3.976062,4.767344,herbal-A,C0 -> C1 -> C2 -> C0
4.1119356,4.619112,herbal-A,C1 -> C2 -> C2 -> C2 -> C1 -> C0 -> C1
3.8861911,4.6961384,herbal-A,C4 -> C2 -> C1 -> C3
3.4753177,4.5340614,herbal-A,C1 -> C1 -> C1 -> C1 -> C3 -> C2
3.9152443,5.0169425,herbal-A,C3 -> C3 -> C3 -> C3
5.640821,4.0792522,herbal-A,C1 -> C2 -> C2
-20.14037,1.6728117,herbal-A,C1 -> C0
4.1697626,4.4927583,herbal-A,C2 -> C3 -> C1 -> C1 -> C2 -> C2
3.9232078,4.674968,herbal-A,C2 -> C2 -> C1 -> C3 -> C2 -> C2 -> C1 -> C2
-26.437737,-0.90894806,herbal-A,C1 -> C2 -> C1
6.491791,6.5080676,herbal-A,C0 -> C0 -> C2 -> C2
3.9637234,5.0790215,herbal-A,C0 -> C2 -> C2 -> C2 -> C2 -> C2
3.7605493,4.117091,herbal-A,C2 -> C3 -> C1 -> C1 -> C2 -> C1 -> C2
3.8038669,4.696948,herbal-A,C1 -> C3 -> C1 -> C1 -> C3 -> C2
4.094442,4.8065176,herbal-A,C1 -> C2 -> C1 -> C0 -> C1 -> C3
3.7970805,4.7050514,herbal-A,C1 -> C4 -> C0 -> C1 -> C1 -> C2 -> C2
3.914605,4.907851,herbal-A,C2 -> C0 -> C3 -> C2 -> C2
3.7619998,4.814081,herbal-A,C1 -> C2 -> C1 -> C1 -> C2 -> C1
